Timestamp,Zone,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,RotX,RotY,RotZ,MagX,MagY,MagZ
2025-11-26 19:35:16.837,1,0.39,5.81,7.72,-0.1,-0.28,0.08,0.3,0.04,0.13,-7.58,32.46,-82.65
2025-11-26 19:35:18.269,1,-0.53,4.99,9.3,0.04,0.01,-0.06,0.27,0.06,0.08,-9.53,38.25,-78.43
2025-11-26 19:35:20.160,1,-0.39,5.87,7.63,-0.24,0.02,-0.14,0.3,0.09,0.15,3.54,35.1,-82.84
2025-11-26 19:35:21.542,1,-0.59,5.7,9.88,0.09,0.41,0.06,0.3,0.08,0.12,3.0,32.68,-78.71
2025-11-26 19:35:23.710,1,-0.97,6.29,8.27,0.62,0.84,-0.02,0.32,0.13,0.15,10.93,33.41,-73.88
2025-11-26 19:35:26.226,1,-1.24,6.15,9.71,-0.15,0.15,0.0,0.32,0.15,0.2,23.21,34.56,-67.59
2025-11-26 19:35:28.108,1,-1.11,6.31,9.31,0.19,0.48,0.04,0.33,0.14,0.19,16.24,31.82,-67.05
2025-11-26 19:35:30.042,1,-0.77,6.54,6.28,0.57,0.01,-0.04,0.35,0.14,0.21,17.12,33.06,-76.13
2025-11-26 19:35:32.273,1,-4.09,7.83,5.4,-0.04,-0.04,0.01,0.42,0.24,0.08,20.12,18.66,-54.09
2025-11-26 19:35:36.982,1,-2.79,8.54,3.27,0.11,-0.22,-0.02,0.48,0.26,0.16,31.43,18.17,-45.73
2025-11-26 19:35:43.006,1,-3.34,9.31,3.46,0.27,-0.43,-0.02,0.49,0.33,0.2,41.44,19.29,-42.98
2025-11-26 19:35:47.063,1,-3.28,9.09,2.75,-0.11,-0.52,-0.07,0.53,0.23,0.04,25.59,-25.11,-40.56
2025-11-26 19:35:50.938,1,-3.2,9.09,3.34,-0.07,-0.65,0.01,0.52,0.25,0.08,24.73,-24.58,-42.43
2025-11-26 19:35:52.954,1,-2.73,8.44,3.87,0.09,-0.17,-0.09,0.51,0.2,0.04,21.69,-24.32,-42.71
2025-11-26 19:35:56.462,1,-2.64,9.09,1.71,0.1,-0.35,-0.01,0.57,0.26,0.08,28.41,-25.41,-35.87
2025-11-26 19:36:03.809,1,-3.43,9.11,3.57,-0.01,-0.37,-0.09,0.53,0.22,0.04,24.75,-23.98,-41.57
2025-11-26 19:36:12.157,1,0.27,7.66,6.52,0.26,0.33,0.04,0.44,-0.05,-0.12,-21.26,-31.52,-60.56
2025-11-26 19:36:14.357,1,-0.23,8.0,3.7,0.28,0.67,-0.06,0.44,-0.03,-0.14,-5.27,-24.77,-59.29
2025-11-26 19:36:16.648,1,-0.36,7.78,7.28,0.42,0.39,0.01,0.43,0.0,-0.1,0.92,-18.23,-64.18
2025-11-26 19:36:18.714,1,-0.98,7.69,6.47,0.63,0.32,0.03,0.43,0.02,-0.1,2.83,-18.08,-62.51
2025-11-26 19:36:20.289,1,-0.92,7.43,7.06,0.53,0.3,0.06,0.43,0.03,-0.09,6.19,-17.44,-60.28
2025-11-26 19:36:22.098,1,-0.7,7.82,6.1,-0.09,0.65,-0.05,0.42,0.01,-0.11,-0.08,-17.68,-65.49
2025-11-26 19:36:23.747,1,-0.45,6.82,7.45,0.36,0.6,0.01,0.38,0.0,-0.12,-4.24,-14.44,-69.6
2025-11-26 19:36:25.493,1,-0.98,6.94,7.75,0.35,0.57,0.06,0.39,0.02,-0.12,-2.64,-15.04,-67.61
2025-11-26 19:36:27.463,1,-1.03,6.79,7.61,0.13,-0.35,-0.09,0.38,0.01,-0.12,-1.78,-15.11,-63.38
2025-11-26 19:36:29.029,1,-0.88,7.1,6.06,0.37,0.32,0.04,0.4,0.03,-0.11,-0.06,-15.36,-66.68
2025-11-26 19:36:30.704,1,-1.32,6.85,6.65,0.38,0.06,-0.07,0.39,0.03,-0.1,0.73,-14.19,-68.63
2025-11-26 19:36:34.919,1,-2.2,6.71,7.86,0.18,0.39,-0.02,0.4,0.08,-0.03,19.61,-15.66,-64.61
2025-11-26 19:36:37.377,1,-2.37,7.16,5.87,0.35,0.46,0.04,0.43,0.1,-0.01,23.01,-16.16,-57.32
2025-11-26 19:36:39.977,1,-2.17,7.01,7.46,0.24,0.3,-0.03,0.41,0.15,0.12,22.16,-16.73,-57.21
2025-11-26 19:36:42.459,1,-2.38,7.58,5.52,0.32,0.5,0.11,0.43,0.18,0.14,24.94,-17.79,-54.0
2025-11-26 19:36:44.142,1,-1.6,7.06,7.98,0.33,0.46,0.02,0.41,0.13,0.11,18.53,-16.44,-55.59
2025-11-26 19:36:44.809,1,-1.54,6.94,8.06,0.24,0.35,-0.04,0.42,0.13,0.12,19.59,-17.48,-54.28
2025-11-26 19:36:47.941,1,-2.0,7.42,6.24,0.23,0.41,0.18,0.41,0.13,0.12,17.64,-16.93,-54.94
2025-11-26 19:36:52.949,1,-2.14,7.45,7.74,-0.05,0.19,-0.03,0.43,0.17,0.13,19.5,-18.36,-52.8
2025-11-26 19:36:54.857,1,-2.69,7.71,6.61,0.02,0.18,-0.03,0.44,0.21,0.16,24.54,-19.71,-50.94
